gross_value,preferred_channel,order_count
329.25,0.0,1
42.2,1.0,1
130.0,0.0,1
115.24,0.0,1
98.56,0.0,1
309.56,0.0,2
60.14,1.0,1
321.0,0.0,1
263.08,0.0,1
42.0,0.0,1
238.7,0.0,1
27.07,0.0,1
209.99,0.0,2
140.0,0.0,1
28.79,0.0,1
45.5,0.0,1
87.95,0.0,2
170.0,0.0,1
35.62,0.0,1
12.61,1.0,1
137.8,0.0,1
1053.25,0.0,5
246.4,0.0,1
604.6800000000001,0.0,3
98.78,0.0,1
50.0,0.0,1
900.0,0.0,3
329.75,0.0,2
146.91,0.0,2
200.26999999999998,0.0,2
42.7,0.0,1
92.66,0.0,1
326.63,0.0,1
47.41,0.0,1
512.77,0.0,4
50.25,0.0,1
509.95,0.0,2
82.68,0.0,1
49.38,0.0,1
95.4,0.0,1
240.9,0.0,1
32.18,0.0,1
71.16,0.0,1
200.0,0.0,1
215.5,0.0,1
178.1,0.0,1
26.89,0.0,1
13.03,1.0,1
100.69,0.0,1
51.23,0.0,1
941.86,0.0,7
326.63,0.0,1
324.75,0.0,1
45.97,1.0,1
68.54,0.0,1
99.32,0.0,2
32.71,0.0,1
98.86,0.0,2
246.39000000000001,0.0,3
241.91000000000003,0.0,3
116.6,0.0,1
32.68,1.0,1
42.5,0.0,1
95.4,0.0,1
454.65,0.0,2
85.22,0.0,1
530.0,0.0,2
740.0,0.0,3
100.0,0.0,1
431.5,0.0,2
508.8,0.0,1
63.0,0.0,1
240.35,0.0,1
67.39,1.0,2
93.6,0.0,1
440.0,0.0,2
121.98,0.0,1
326.63,0.0,1
54.55,1.0,1
430.99,0.0,3
46.32,0.0,1
57.12,0.0,1
273.13,0.0,1
316.98,0.0,3
92.28,0.0,2
237.16,0.0,1
101.44,1.0,1
221.48,1.0,4
323.63,0.0,1
23.32,0.0,1
185.09,0.0,1
122.50999999999999,1.0,2
481.58000000000004,0.0,2
26.02,1.0,1
20.45,1.0,1
363.8,0.0,2
235.4,0.0,1
77.19,0.0,2
11.19,1.0,1
33.71,0.0,1
50.0,0.0,1
217.75,0.0,1
237.05,0.0,1
37.45,0.0,1
90.09,0.0,1
170.0,0.0,1
38.5,0.0,1
139.1,1.0,1
492.33,0.0,2
214.5,0.0,1
196.07000000000002,0.0,3
1238.69,0.0,5
222.81,0.0,1
308.16,0.0,2
165.39,0.0,1
137.28,0.0,1
356.9,0.0,5
327.40999999999997,0.0,6
87.11,0.0,1
237.33,0.0,1
4335.6500000000015,0.0,18
43.73,0.0,1
102.0,0.0,1
231.66,0.0,1
42.5,0.0,1
166.92,0.0,1
36.86,0.0,1
466.4,0.0,2
32.0,0.0,2
32.31,0.0,1
477.21000000000004,0.0,2
61.55,1.0,1
534.03,0.0,3
88.93,0.0,1
398.46,0.0,3
14.09,0.0,1
476.3,0.0,2
175.93,0.0,1
56.29,0.0,1
190.8,0.0,1
119.6,0.0,1
160.0,0.0,1
37.56,0.0,1
130.68,0.0,1
84.2,0.0,1
57.36,0.0,1
37.1,0.0,1
220.0,0.0,1
135.85,0.0,1
87.61,1.0,1
87.02000000000001,1.0,2
476.52,0.0,2
220.0,0.0,1
238.7,0.0,1
54.13,0.0,1
42.0,0.0,1
44.46,0.0,1
56.18,0.0,1
540.0,0.0,3
244.76,0.0,1
138.47,0.0,1
373.45,0.0,2
646.5,0.0,2
73.27,0.0,1
75.34,0.0,1
450.0,0.0,2
234.3,0.0,1
240.9,0.0,1
238.15,0.0,1
238.7,0.0,1
185.27,0.0,2
212.0,0.0,1
240.35,0.0,1
32.09,1.0,1
499.03000000000003,0.0,3
480.38,0.0,2
130.0,0.0,1
48.27,0.0,1
60.09,0.0,1
139.8,0.0,1
50.0,0.0,1
562.26,0.0,2
187.83,0.0,1
238.7,0.0,1
646.0,0.0,3
29.67,1.0,1
51.68,0.0,1
76.04,0.0,1
241.71,0.0,1
100.0,0.0,1
215.0,0.0,1
237.05,0.0,1
32.18,1.0,1
21.25,0.0,1
44.01,0.0,1
57.23,0.0,1
201.56,0.0,1
384.3,0.0,2
63.37,0.0,1
36.99,0.0,1
361.5,0.0,4
56.0,0.0,1
215.37,1.0,1
139.97,0.0,1
471.27,0.0,6
190.23,1.0,2
27.01,1.0,1
170.5,0.0,2
106.0,0.0,1
238.48,0.0,1
574.59,0.0,1
32.45,1.0,1
238.15,0.0,1
37.54,0.0,1
168.0,0.0,1
594.56,0.0,3
168.0,0.0,1
268.8,0.0,2
235.4,0.0,1
438.0,0.0,2
119.0,0.0,1
108.36,0.0,1
120.4,0.0,2
240.9,0.0,1
135.62,0.0,2
64.52,0.0,1
307.54999999999995,0.0,11
45.5,0.0,1
249.31,0.0,2
47.99,0.0,1
68.4,1.0,1
239.65,1.0,5
87.01,0.0,1
197.55,0.0,1
898.8,0.0,4
173.2,0.0,2
566.8,0.0,2
527.52,0.0,3
75.43,0.0,1
240.35,0.0,1
145.27,0.0,1
222.81,0.0,1
239.53,0.0,1
104.86,0.0,1
236.83,0.0,1
303.39,0.0,2
17.44,0.0,1
41.15,1.0,1
132.7,1.0,4
18.41,0.0,1
87.2,0.0,1
52.5,0.0,2
199.76,0.0,2
193.95,0.0,1
699.5999999999999,0.0,3
57.91,1.0,1
268.13,0.0,1
58.8,0.0,1
171.41,0.0,2
96.3,0.0,1
228.98,0.0,1
171.6,0.0,1
78.0,0.0,1
112.06,0.0,1
107.86,0.0,1
66.64,0.0,1
77.78,1.0,2
290.0,0.0,2
26.94,0.0,1
107.0,0.0,1
92.31,1.0,2
136.5,0.0,1
72.0,0.0,1
61.49,0.0,1
300.0,0.0,1
75.78,0.0,1
216.5,0.0,1
-26.03,1.0,1
89.6,0.0,1
184.03,0.0,1
340.0,0.0,2
324.75,0.0,1
19.08,0.0,1
157.5,1.0,1
64.95,0.0,1
238.15,0.0,1
87.68,0.0,1
521.36,0.0,3
6.58,1.0,1
43.3,0.0,1
113.14,0.0,1
220.0,0.0,1
53.39,1.0,1
53.63,0.0,1
212.0,0.0,1
271.25,0.0,2
220.0,0.0,1
35.56,0.0,1
996.4000000000001,0.0,4
68.0,0.0,2
592.2,0.0,3
64.35,0.0,1
72.76,0.0,1
64.35,0.0,1
14.62,0.0,1
141.28,0.0,1
85.0,0.0,2
360.31,0.0,3
217.75,0.0,1
105.01,0.0,1
239.25,0.0,1
239.53,0.0,1
29.24,0.0,1
267.5,0.0,1
161.11,0.0,1
427.77,0.0,3
194.4,0.0,1
55.81,0.0,1
489.38,0.0,2
821.37,0.0,16
43.49,1.0,1
220.0,0.0,1
211.77,1.0,1
275.63,0.0,1
86.2,0.0,1
25.52,0.0,1
135.54,1.0,1
719.4000000000001,0.0,3
61.18,0.0,1
502.79999999999995,0.0,2
64.2,0.0,1
246.55,0.0,1
175.0,0.0,1
400.14,0.0,1
80.72,1.0,2
610.0,0.0,3
113.0,0.0,1
60.01,0.0,1
345.16999999999996,0.0,2
74.86,1.0,1
220.0,0.0,1
137.8,0.0,1
70.2,0.0,1
87.6,0.0,1
233.2,0.0,1
53.29,0.0,1
80.0,1.0,1
239.25,0.0,1
237.05,0.0,1
240.35,0.0,1
140.73,0.0,1
37.1,0.0,1
54.99,0.0,1
65.0,0.0,1
448.20000000000005,0.0,5
148.31,0.0,2
188.32,0.0,1
33.38,1.0,1
121.83,0.0,1
150.87,0.0,2
80.0,0.0,2
348.4,0.0,2
200.0,0.0,1
99.39,0.0,1
178.08,0.0,3
113.4,0.0,1
19.76,0.0,1
151.9,1.0,1
220.0,0.0,1
65.25,0.0,1
90.74,0.0,1
219.0,0.0,1
64.35,0.0,1
502.82000000000005,0.0,3
43.82,1.0,1
290.11,0.0,2
60.0,0.0,1
460.0,0.0,2
470.0,0.0,2
422.65999999999997,0.0,2
101.77,0.0,1
1229.13,0.0,4
280.0,0.0,1
71.76,1.0,1
375.0,0.0,2
307.81,0.0,1
288.51,1.0,3
28.17,0.0,1
689.6,0.0,3
20.22,0.0,1
45.5,0.0,1
80.25,0.0,1
1402.88,0.0,5
27.52,1.0,1
294.96999999999997,0.0,2
46.01,0.0,1
217.5,0.0,1
233.2,0.0,2
90.95,0.0,1
55.0,0.0,1
252.94,0.0,3
135.46,0.0,2
24.55,0.0,1
21.44,1.0,1
75.84,0.0,2
235.95,0.0,1
90.95,0.0,1
799.5199999999999,0.0,6
300.0,0.0,1
35.31,0.0,1
11.99,1.0,1
236.43,0.0,2
128.7,0.0,1
145.18,0.0,1
326.63,0.0,1
64.38,0.0,2
246.68,0.0,1
97.43,0.0,1
85.0,0.0,1
109.94,0.0,2
237.3,0.0,1
207.85,0.0,1
113.0,0.0,1
98.24,0.0,1
61.18,0.0,1
97.98,0.0,1
324.75,0.0,1
181.48,0.0,1
193.98,0.0,1
447.3,0.0,2
275.0,0.0,1
220.0,0.0,1
309.67,0.0,2
107.28,0.0,2
140.73,0.0,1
75.04,1.0,1
152.43,0.0,1
66.14,0.0,1
726.66,0.0,3
139.92000000000002,0.0,2
238.43,0.0,1
61.18,0.0,1
796.79,0.0,5
67.57,0.0,1
57.89,1.0,1
364.49,0.0,2
39.1,0.0,2
218.0,0.0,1
82.68,0.0,1
57.74,1.0,1
28.2,0.0,1
304.9,0.0,2
73.18,0.0,1
70.36,0.0,1
238.15,0.0,1
200.0,0.0,1
285.0,0.0,2
271.57,0.0,1
326.55,0.0,1
94.95,0.0,1
327.75,0.0,1
140.27,0.0,1
26.22,0.0,1
367.48,0.0,5
52.43,0.0,1
187.59,0.0,2
114.49,0.0,1
81.79,0.0,1
75.43,1.0,1
27.0,1.0,1
292.19,0.0,1
422.56999999999994,0.0,3
234.79,1.0,1
150.0,0.0,1
46.74,0.0,1
57.02,0.0,2
250.5,1.0,2
85.35,1.0,1
70.41,1.0,1
220.0,0.0,1
201.56,0.0,1
116.37,0.0,1
53.04,0.0,1
45.86,0.0,1
75.25,0.0,2
159.0,0.0,1
864.5699999999999,0.0,6
267.0,0.0,2
117.43,0.0,1
81.19,0.0,1
233.2,0.0,1
100.7,0.0,1
220.0,0.0,1
116.37,0.0,1
65.86,0.0,2
100.0,0.0,1
242.55,0.0,1
222.81,0.0,1
88.85,1.0,1
370.84000000000003,0.0,2
217.75,0.0,1
318.0,0.0,1
18.92,1.0,1
59.82,0.0,1
284.99,0.0,4
28.8,1.0,1
42.94,0.0,1
140.0,0.0,2
53.9,0.0,1
43.46,0.0,1
131.74,0.0,2
115.56,0.0,1
108.0,0.0,1
79.69,0.0,1
37.86,0.0,1
100.7,1.0,1
308.18,0.0,2
130.4,0.0,1
213.7,0.0,1
47.3,0.0,2
96.30000000000001,0.0,2
28.0,0.0,1
16.09,1.0,1
39.59,0.0,1
38.99,0.0,1
108.61,1.0,1
251.78,0.0,1
550.63,0.0,2
25.98,0.0,1
304.2,0.0,1
237.05,1.0,3
267.5,0.0,1
140.0,0.0,1
104.86000000000001,0.0,3
32.1,0.0,1
110.82,0.0,1
31.38,1.0,1
448.08,0.0,2
77.29,0.0,1
120.91,0.0,1
74.43,0.0,1
784.0799999999999,0.0,3
216.5,0.0,1
238.98,0.0,1
197.01,0.0,1
233.2,0.0,1
60.62,0.0,1
16.05,1.0,1
307.94,0.0,1
119.48,0.0,1
256.8,0.0,1
156.97,0.0,1
475.2,0.0,2
59.79,0.0,1
220.0,0.0,1
213.14999999999998,0.0,2
106.44,0.0,1
238.98,0.0,1
420.41999999999996,0.0,2
215.22,0.0,2
215.5,0.0,1
12.6,0.0,1
635.78,0.0,3
238.7,0.0,1
43.31,0.0,1
242.0,0.0,1
26.5,0.0,1
225.48000000000002,0.0,2
42.58,1.0,1
83.11,1.0,2
44.02,0.0,1
54.13,0.0,1
120.27000000000001,1.0,2
199.71,0.0,1
217.03,0.0,1
86.32,0.0,1
515.15,0.0,10
240.35,0.0,1
65.97,0.0,2
880.0,0.0,4
121.02,0.0,2
42.0,0.0,1
239.53,0.0,1
14.07,0.0,1
23.0,1.0,1
130.11,0.0,1
27.19,0.0,1
38.33,0.0,1
129.9,0.0,1
950.0,0.0,4
298.91,0.0,2
220.0,0.0,1
83.46,0.0,1
79.42,0.0,2
422.4,0.0,2
235.95,0.0,1
15.9,0.0,1
281.57,0.0,2
40.0,0.0,1
330.75,1.0,1
52.43,0.0,1
134.51,0.0,1
194.85,0.0,1
64.95,0.0,1
67.42,0.0,1
120.0,0.0,2
198.79000000000002,0.0,2
133.45000000000002,0.0,4
716.0999999999999,0.0,3
101.2,0.0,2
262.8,0.0,4
27.27,0.0,1
478.5,0.0,2
18.58,0.0,1
478.5,0.0,2
62.23,0.0,1
940.0,0.0,4
219.29000000000002,0.0,4
216.0,0.0,1
134.82,0.0,1
478.28,0.0,2
118.54,0.0,1
48.67,1.0,1
137.8,0.0,1
22.61,1.0,1
288.3,0.0,2
76.5,0.0,1
114.22,0.0,2
86.0,0.0,1
1267.3,0.0,5
164.83999999999997,0.0,2
56.93,1.0,1
195.0,0.0,2
202.26,0.0,2
269.38,0.0,1
9.63,0.0,1
69.14,0.0,1
35.0,0.0,1
80.81,1.0,1
65.0,0.0,1
265.0,0.0,1
145.52,0.0,3
368.71999999999997,0.0,3
63.85,0.0,1
39.65,0.0,1
235.4,0.0,1
37.45,0.0,1
192.6,0.0,1
60.35,0.0,1
697.6,0.0,3
222.81,0.0,1
184.45999999999998,0.0,2
167.53,0.0,1
1345.05,0.0,7
21.3,0.0,1
129.9,0.0,1
67.89,0.0,1
240.9,0.0,1
119.7,0.0,1
219.93,0.0,1
187.02,0.0,2
36.08,1.0,1
219.0,0.0,1
328.6,0.0,2
63.28,0.0,1
250.0,0.0,1
60.62,0.0,1
678.92,0.0,3
86.32,0.0,1
270.63,0.0,1
235.45999999999998,0.0,4
89.04,1.0,1
147.24,0.0,1
110.0,0.0,2
218.5,0.0,1
217.75,0.0,1
50.99,0.0,1
233.75,0.0,1
213.63,0.0,1
196.65,0.0,1
189.7,0.0,1
387.34,0.0,1
136.84,0.0,1
98.44,0.0,1
111.5,0.0,1
91.93,1.0,1
85.08,0.0,1
239.8,0.0,1
235.4,0.0,1
985.0899999999999,0.0,5
689.0,0.0,3
124.39,0.0,1
238.98,0.0,1
136.56,0.0,1
65.61,0.0,1
68.2,0.0,1
104.0,0.0,2
21.81,1.0,1
300.0,0.0,1
400.0,0.0,2
192.6,0.0,1
67.35,0.0,1
520.2,0.0,1
351.81,0.0,2
130.0,1.0,2
43.3,0.0,1
117.67,1.0,2
34.02,0.0,2
1222.25,0.0,9
220.0,0.0,1
35.16,0.0,1
154.08,0.0,1
218.0,0.0,1
26.84,0.0,1
29.21,0.0,1
56.0,0.0,1
119.32,0.0,1
42.99,0.0,1
96.3,0.0,1
217.5,0.0,1
29.75,0.0,1
324.75,0.0,1
220.0,0.0,1
237.05,0.0,1
128.1,0.0,1
80.0,0.0,1
91.08,0.0,1
108.1,0.0,2
190.8,0.0,1
70.08,0.0,1
264.08,0.0,2
90.1,0.0,1
317.89,0.0,4
37.72,0.0,1
108.1,0.0,2
90.0,0.0,1
369.75,0.0,2
233.97,0.0,1
390.33,0.0,2
141.21,0.0,1
73.71,0.0,1
50.02,0.0,1
383.0,0.0,3
77.85,0.0,1
240.35,0.0,1
140.08,0.0,1
184.88,0.0,1
330.81,0.0,1
85.6,0.0,1
90.2,0.0,1
474.1,0.0,2
233.2,0.0,1
31.93,0.0,1
242.55,0.0,1
41.82,1.0,1
275.64,0.0,1
272.51,0.0,1
91.0,0.0,1
470.0,0.0,2
142.88,0.0,3
56.67,0.0,1
240.35,0.0,1
126.0,0.0,1
22.0,0.0,1
233.97,0.0,1
372.53,1.0,2
128.7,0.0,1
670.0,0.0,3
71.67,0.0,2
183.85,0.0,2
74.9,0.0,1
57.0,0.0,1
240.33,0.0,1
78.0,0.0,1
37.1,0.0,1
235.95,0.0,1
53.11,0.0,1
54.13,0.0,1
95.91,0.0,1
130.0,0.0,1
42.8,1.0,1
237.05,0.0,1
60.23,0.0,1
684.76,0.0,3
65.85,0.0,1
90.0,0.0,1
12.17,0.0,1
273.13,0.0,1
324.15,0.0,1
59.95,0.0,1
189.87,1.0,5
21.62,0.0,1
191.0,0.0,2
440.0,0.0,2
265.0,0.0,1
233.2,0.0,1
49.27,0.0,1
21.96,1.0,1
70.74000000000001,1.0,2
239.48,0.0,1
326.25,0.0,1
227.0,0.0,2
22.61,1.0,1
45.26,0.0,1
1237.18,0.0,5
194.85,0.0,1
40.0,0.0,1
137.71,0.0,1
63.6,0.0,1
451.5,0.0,2
165.18,0.0,1
131.87,0.0,1
77.0,0.0,1
608.49,0.0,5
22.63,1.0,1
442.0,0.0,2
207.98000000000002,0.0,2
220.0,0.0,1
201.6,0.0,1
36.1,1.0,1
246.4,0.0,1
180.0,0.0,1
165.4,0.0,1
41.68,0.0,1
90.93,0.0,1
610.4000000000001,0.0,3
300.0,0.0,1
57.92,0.0,1
111.83,0.0,1
66.15,1.0,1
240.9,0.0,1
39.29,0.0,1
114.33,0.0,1
239.35000000000002,0.0,2
208.94,1.0,2
139.1,0.0,1
56.01,0.0,1
234.85,0.0,1
70.55,0.0,1
291.37,0.0,5
240.35,0.0,1
93.16,1.0,2
391.96,1.0,1
91.47999999999999,0.0,2
121.71,0.0,1
330.75,0.0,1
24.21,1.0,1
53.62,0.0,1
83.0,0.0,2
270.09999999999997,0.0,3
470.8,0.0,2
480.7,0.0,2
63.58,1.0,1
74.9,0.0,1
104.84,1.0,1
58.33,0.0,1
91.17,0.0,1
289.09000000000003,0.0,2
70.0,0.0,1
1136.85,0.0,5
80.0,1.0,1
109.85,0.0,2
137.18,0.0,1
22.26,0.0,1
108.09,0.0,1
440.0,0.0,2
82.5,0.0,1
39.0,0.0,1
304.95,0.0,2
10.56,1.0,1
124.27,0.0,5
62.51,0.0,1
317.54,0.0,3
233.2,0.0,1
65.0,0.0,1
90.0,0.0,1
200.0,0.0,1
300.0,0.0,1
212.0,0.0,1
619.33,0.0,4
480.59000000000003,0.0,2
74.2,0.0,1
218.0,0.0,1
67.63,1.0,1
141.54,0.0,1
98.0,0.0,1
45.25,1.0,1
94.18,0.0,1
358.86,0.0,1
96.53,0.0,1
322.24,0.0,2
76.95,1.0,1
41.08,1.0,1
156.07,0.0,3
19.47,0.0,1
84.0,0.0,1
457.28,0.0,2
15.3,0.0,1
216.5,0.0,1
390.6,0.0,1
101.89,0.0,1
353.47,1.0,2
1077.87,0.0,5
194.62,0.0,1
84.8,0.0,1
41.18,1.0,1
267.76,0.0,1
212.0,0.0,1
267.51,0.0,1
278.2,0.0,2
38.07,0.0,2
239.53,0.0,1
127.66,0.0,1
237.5,0.0,2
27.83,0.0,1
267.5,0.0,1
233.2,0.0,1
363.8,0.0,2
222.81,0.0,1
286.14,0.0,2
78.0,0.0,1
239.10000000000002,0.0,2
92.02,0.0,1
114.48,0.0,1
21.4,0.0,1
69.34,0.0,1
173.33,0.0,2
72.07,0.0,2
1532.0399999999997,0.0,35
200.64,0.0,1
76.0,1.0,1
73.41,0.0,2
128.82,0.0,1
238.7,0.0,1
222.64,0.0,1
15.1,1.0,1
38.61,0.0,1
275.71,0.0,1
49.0,0.0,1
75.61,0.0,1
235.4,0.0,1
70.0,0.0,1
120.96,0.0,1
326.63,0.0,1
60.09,0.0,1
230.0,0.0,1
107.0,0.0,1
130.65,0.0,1
507.6,0.0,2
190.0,0.0,2
60.48,0.0,1
403.85,0.0,4
144.45,0.0,1
91.35,0.0,1
314.4,0.0,3
435.99,0.0,2
240.9,0.0,1
248.98,0.0,1
53.98,0.0,1
167.66,1.0,1
701.2,0.0,3
105.21,0.0,1
65.7,0.0,1
325.13,0.0,1
240.9,0.0,1
101.41,0.0,1
90.07,0.0,1
243.1,0.0,1
290.09000000000003,0.0,2
143.1,0.0,1
2559.2399999999993,0.0,13
317.02,0.0,4
219.5,0.0,1
0.0,1.0,2
103.0,0.0,2
55.0,0.0,1
100.53,1.0,1
239.8,0.0,1
117.0,0.0,2
120.44,0.0,1
108.0,0.0,1
1615.7000000000003,0.0,6
235.4,0.0,1
248.64,0.0,1
92.16,0.0,1
418.29999999999995,0.0,3
169.85999999999999,0.0,4
79.4,0.0,2
234.3,0.0,1
218.0,0.0,1
139.35,0.0,1
162.96,1.0,1
48.49,0.0,1
57.49,1.0,1
140.08,0.0,1
451.5,0.0,2
136.66,0.0,1
190.8,0.0,1
367.58000000000004,0.0,2
102.81,1.0,1
235.95,0.0,1
75.43,0.0,1
99.89,0.0,1
43.54,0.0,1
60.19,0.0,1
246.1,0.0,1
44.4,0.0,1
137.36,0.0,2
102.84,0.0,1
134.82,0.0,1
327.75,0.0,1
65.16,0.0,1
168.8,0.0,1
56.99,0.0,1
20.0,0.0,1
64.75,0.0,1
614.19,0.0,5
326.25,0.0,1
56.94,0.0,1
535.3,0.0,3
64.5,0.0,1
481.24,0.0,2
233.1,0.0,1
80.99,0.0,1
374.34000000000003,0.0,2
46.01,0.0,1
270.39,0.0,2
239.53,0.0,1
107.0,0.0,1
13.23,0.0,1
136.41,0.0,1
650.0,0.0,3
318.0,0.0,1
112.5,1.0,1
220.0,0.0,1
273.90999999999997,0.0,3
227.88,0.0,1
111.3,0.0,1
280.76,0.0,1
233.2,0.0,1
33.9,0.0,1
43.68,0.0,1
838.4300000000001,0.0,3
90.0,0.0,1
230.51999999999998,0.0,2
436.34000000000003,0.0,10
172.8,0.0,1
24.56,0.0,1
75.6,0.0,1
128.5,0.0,3
214.0,0.0,1
715.61,0.0,4
75.76,0.0,1
205.44,0.0,3
164.09,0.0,1
0.0,1.0,1
218.17,0.0,1
34.24,0.0,1
22.99,0.0,1
129.9,0.0,1
58.29,0.0,1
35.78,0.0,1
150.85,0.0,1
115.53,0.0,1
210.0,0.0,3
19.45,1.0,1
64.95,0.0,1
58.87,1.0,1
1448.06,0.0,6
40.0,1.0,1
303.84,0.0,1
358.41999999999996,1.0,3
30.0,0.0,1
49.99,0.0,1
239.25,0.0,1
171.2,1.0,1
495.88,0.0,2
166.48,1.0,1
52.95,1.0,1
226.41,0.0,2
301.72,0.0,2
58.04,0.0,1
60.62,0.0,1
615.62,0.0,2
79.72,0.0,1
122.35,0.0,1
256.87,0.0,4
149.26,0.0,2
105.31,1.0,1
281.53,0.0,1
240.35,0.0,1
12.5,0.0,1
106.30000000000001,0.0,2
159.6,0.0,3
85.08,0.0,1
113.68,0.0,1
202.06,0.0,1
220.0,0.0,1
220.0,0.0,1
55.0,1.0,1
18.02,0.0,1
30.0,0.0,1
54.13,0.0,1
1256.88,0.0,5
74.9,0.0,1
348.26,0.0,4
238.15,0.0,1
54.99,0.0,1
59.4,0.0,1
152.4,0.0,1
199.13,0.0,1
73.31,0.0,1
950.0,0.0,4
19.81,0.0,1
220.0,0.0,1
636.0,0.0,2
195.53,0.0,1
220.0,0.0,1
110.29,0.0,1
974.5600000000001,0.0,4
378.45000000000005,1.0,3
45.47,0.0,1
139.1,0.0,1
384.3,0.0,2
120.84,1.0,1
502.81,0.0,2
25.74,0.0,1
19.49,0.0,1
109.83,1.0,2
101.64,1.0,1
32.3,1.0,1
391.86,0.0,2
324.76,0.0,1
240.24,0.0,1
255.24,0.0,1
76.22,0.0,1
220.0,0.0,1
193.05,0.0,1
241.45,0.0,1
601.7700000000001,0.0,6
300.0,0.0,1
60.0,0.0,1
48.96,0.0,1
30.0,0.0,1
70.69,0.0,1
168.14,0.0,2
222.81,0.0,1
235.4,0.0,1
126.24,1.0,1
992.96,0.0,4
238.15,0.0,1
18.32,0.0,1
37.1,0.0,1
146.34,0.0,3
318.0,0.0,1
119.08,0.0,1
233.2,0.0,1
327.0,0.0,1
70.69,0.0,1
115.81,0.0,1
180.83,0.0,2
282.44,0.0,1
132.42,0.0,2
43.58,0.0,1
133.44,0.0,1
53.0,0.0,1
802.5,0.0,3
47.2,0.0,1
108.0,0.0,1
451.5,0.0,2
1382.55,0.0,6
234.85,0.0,1
238.15,0.0,1
84.8,0.0,1
39.15,1.0,1
110.14,0.0,2
82.99,1.0,1
134.68,1.0,1
34.739999999999995,1.0,2
127.1,1.0,1
34.98,0.0,1
115.57999999999998,0.0,2
642.0,0.0,2
22.64,0.0,1
237.6,0.0,1
701.91,0.0,3
114.55000000000001,0.0,2
84.0,0.0,1
217.75,0.0,1
197.1,0.0,1
220.0,0.0,1
68.6,0.0,2
121.9,0.0,1
684.8,0.0,3
49.13,1.0,1
0.0,1.0,1
149.05,0.0,2
160.31,1.0,2
240.9,0.0,1
85.6,0.0,1
117.24,0.0,1
82.02,0.0,1
234.85,0.0,1
108.61,0.0,1
99.01,0.0,1
235.95,0.0,1
96.98,0.0,1
83.4,0.0,1
154.44,0.0,2
88.87,0.0,1
330.75,0.0,1
110.41,1.0,1
11.99,1.0,1
119.02,1.0,2
474.66,0.0,2
135.56,0.0,1
233.75,0.0,1
237.6,0.0,1
627.85,0.0,3
93.0,0.0,1
706.2,0.0,3
89.04,0.0,1
66.92,0.0,1
236.5,0.0,1
328.5,0.0,1
10.8,0.0,1
98.0,0.0,1
788.42,0.0,3
93.02,0.0,1
-19.96,1.0,1
147.7,0.0,1
275.05,1.0,1
100.11,0.0,1
365.40999999999997,0.0,2
239.53,0.0,1
75.69,0.0,1
230.4,0.0,1
217.75,0.0,1
31.88,0.0,1
220.5,0.0,1
681.8199999999999,0.0,6
235.95,0.0,1
129.0,0.0,2
258.58,0.0,2
81.04,0.0,1
58.87,0.0,1
235.4,0.0,1
37.18,0.0,1
89.13,1.0,1
94.38,1.0,1
220.0,0.0,1
1739.5800000000002,0.0,18
216.5,0.0,1
246.4,0.0,1
14.949999999999998,1.0,2
72.25,0.0,1
459.46000000000004,0.0,2
233.2,0.0,1
22.68,0.0,1
199.63,0.0,1
323.53,0.0,2
64.26,1.0,1
638.0999999999999,0.0,3
238.15,0.0,1
38.43,1.0,1
202.63,0.0,1
222.6,0.0,3
701.91,1.0,6
77.07,0.0,1
161.12,0.0,1
73.85,0.0,1
54.44,0.0,1
268.76,0.0,1
100.8,0.0,1
154.7,0.0,1
90.53,0.0,1
15.0,0.0,1
382.72,0.0,3
409.16,0.0,1
107.1,0.0,1
29.75,1.0,2
211.0,0.0,1
520.0,0.0,2
445.62,0.0,2
271.79,0.0,3
196.2,0.0,1
16.72,0.0,1
238.43,0.0,1
247.09,1.0,1
152.95,0.0,1
233.2,0.0,1
60.69,0.0,1
130.65,0.0,1
256.8,0.0,1
326.63,1.0,1
123.27,0.0,1
101.28999999999999,0.0,2
128.64000000000001,0.0,2
90.0,0.0,1
203.78,0.0,2
191.25,0.0,1
45.78,1.0,1
17.24,0.0,1
671.9300000000001,0.0,3
235.4,0.0,1
40.5,0.0,1
78.0,0.0,1
222.81,0.0,1
45.05,1.0,1
212.7,0.0,2
285.62,0.0,2
70.37,0.0,1
176.59,0.0,1
202.88,0.0,5
193.95,0.0,1
120.0,1.0,1
240.32,0.0,1
466.4,0.0,2
25.0,0.0,1
216.5,0.0,1
104.42999999999999,1.0,2
210.51999999999998,0.0,3
104.86,0.0,1
111.19,0.0,2
243.48,0.0,2
147.14,0.0,1
105.6,0.0,1
213.7,0.0,1
307.81,0.0,1
119.9,0.0,1
194.85,0.0,1
11.51,0.0,1
235.4,0.0,1
135.0,0.0,1
53.5,0.0,1
16.0,0.0,1
132.99,0.0,2
22.54,0.0,1
49.47,1.0,1
55.0,0.0,1
108.0,0.0,2
69.49,1.0,1
1090.31,0.0,8
253.82,0.0,2
120.0,0.0,1
139.1,0.0,1
90.68,0.0,1
90.44,0.0,2
139.1,0.0,1
356.29999999999995,0.0,4
1332.38,0.0,5
954.96,0.0,4
181.9,0.0,1
54.98,0.0,1
587.95,0.0,2
654.0,0.0,2
243.56,0.0,1
65.0,0.0,1
747.54,0.0,1
65.0,0.0,1
17.48,0.0,1
74.08000000000001,0.0,2
